SEM #,Path To Images,Filenames
SEM-UBC HOM-0064,website/Main/Hemiptera/Cixiidae/,"Oliarus dondonius female (4front) .jpg, Oliarus dondonius female (2ventral) .jpg, Oliarus dondonius female (1dorsal) .jpg, Oliarus dondonius female (3lateral) .jpg, "
SEM-UBC HOM-0056,website/Main/Hemiptera/Cixiidae/,"Cixius cultus (3lateral) .jpg, Cixius cultus (2ventral) .jpg, Cixius cultus (1dorsal) .jpg, "
SEM-UBC HOM-0055,website/Main/Hemiptera/Cixiidae/,"Cixius basalis (3lateral) .jpg, Cixius basalis (4front) .jpg, Cixius basalis (1dorsal) .jpg, Cixius basalis (2ventral) .jpg, "
SEM-UBC HOM-0068,website/Main/Hemiptera/Cixiidae/,"Oliarus vicarius (2ventral) .jpg, Oliarus vicarius (1dorsal) .jpg, Oliarus vicarius (3lateral) .jpg, "
SEM-UBC HOM-0063,website/Main/Hemiptera/Cixiidae/,"Oliarus cultus (1dorsal) .jpg, Oliarus cultus (2ventral) .jpg, Oliarus cultus (3lateral) .jpg, "
SEM-UBC HOM-0067,website/Main/Hemiptera/Cixiidae/,"Oliarus sablensis (2ventral) .jpg, Oliarus sablensis (1dorsal) .jpg, Oliarus sablensis (3lateral) .jpg, "
SEM-UBC HOM-0061,website/Main/Hemiptera/Cixiidae/,"Oliarus basilis (3lateral) .jpg, Oliarus basilis (1dorsal) .jpg, Oliarus basilis (2ventral) .jpg, "
SEM-UBC HOM-0058,website/Main/Hemiptera/Cixiidae/,"Cixius nervosus (3lateral) .jpg, Cixius nervosus (1dorsal) .jpg, Cixius nervosus (2ventral) .jpg, "
SEM-UBC HOM-0066,website/Main/Hemiptera/Cixiidae/,"Oliarus humilis female (3lateral) .jpg, Oliarus humilis female (2ventral) .jpg, Oliarus humilis female (1dorsal) .jpg, "
SEM-UBC HOM-0002,website/Main/Hemiptera/Cixiidae/,"Oliarus coconinus (3lateral) .jpg, Oliarus coconinus (2ventral) .jpg, Oliarus coconinus (1dorsal) .jpg, "
SEM-UBC HOM-0070,website/Main/Hemiptera/Cixiidae/,"Trirhacus praecox (2ventral) .jpg, Trirhacus praecox (4front) .jpg, Trirhacus praecox (3lateral) .jpg, Trirhacus praecox (1dorsal) .jpg, "
SEM-UBC HOM-0003,website/Main/Hemiptera/Cixiidae/,"Oliarus zyxus male (2ventral) .jpg, Oliarus zyxus male (3lateral) .jpg, "
SEM-UBC HOM-0069,website/Main/Hemiptera/Cixiidae/,"Oliarus viequensis male (1dorsal) .jpg, Oliarus viequensis male (3lateral) .jpg, Oliarus viequensis male (2ventral) .jpg, "
SEM-UBC HOM-0004,website/Main/Hemiptera/Cixiidae/,"Oliarus zyxus female (2ventral) .jpg, Oliarus zyxus female (1dorsal) .jpg, Oliarus zyxus female (3lateral) .jpg, "
SEM-UBC HOM-0057,website/Main/Hemiptera/Cixiidae/,"Cixius meridionalis (1dorsal) .jpg, Cixius meridionalis (3lateral) .jpg, Cixius meridionalis (2ventral) .jpg, "
SEM-UBC HOM-0003 ,website/Main/Hemiptera/Cixiidae/,"Oliarus zyxus male (1dorsal) .jpg, "
SEM-UBC RHO-0013,website/Main/Hemiptera/Rhopalidae/,"Arhyssus validus (2ventral) .jpg, Arhyssus validus (1dorsal) .jpg, Arhyssus validus (3lateral) .jpg, "
SEM-UBC RHO-0006,website/Main/Hemiptera/Rhopalidae/,"Arhyssus barberi (2ventral) .jpg, Arhyssus barberi (1dorsal) .jpg, Arhyssus barberi (3lateral) .jpg, "
SEM-UBC RHO-0005,website/Main/Hemiptera/Rhopalidae/,"Harmostes reflexulus (3lateral) .jpg, Harmostes reflexulus (1dorsal) .jpg, Harmostes reflexulus (2ventral) .jpg, "
SEM-UBC RHO-0021,website/Main/Hemiptera/Rhopalidae/,"Boisea rubrolineata open wing (1dorsal) .jpg, Boisea rubrolineata open wing (2ventral) .jpg, Boisea rubrolineata open wing (4front) .jpg, "
SEM-UBC RHO-0012,website/Main/Hemiptera/Rhopalidae/,"Arhyssus scutatus (3lateral) .jpg, Arhyssus scutatus (1dorsal) .jpg, Arhyssus scutatus (2ventral) .jpg, "
SEM-UBC RHO-0009,website/Main/Hemiptera/Rhopalidae/,"Arhyssus distinctus (2ventral) .jpg, Arhyssus distinctus (1dorsal) .jpg, Arhyssus distinctus (3lateral) .jpg, "
SEM-UBC RHO-0011,website/Main/Hemiptera/Rhopalidae/,"Arhyssus rubrovenosus Paratype (3lateral) .jpg, Arhyssus rubrovenosus Paratype (1dorsal) .jpg, Arhyssus rubrovenosus Paratype (2ventral) .jpg, "
SEM-UBC RHO-0002,website/Main/Hemiptera/Rhopalidae/,"Arhyssus longirostratus (2ventral) Holotype-0089 .jpg, Arhyssus longirostratus (3lateral) Holotype-0089 .jpg, Arhyssus longirostratus (5genitalia) Holotype-0089 .jpg, Arhyssus longirostratus (4front) Holotype-0089 .jpg, Arhyssus longirostratus (1dorsal) Holotype-0089 .jpg, "
SEM-UBC RHO-0003,website/Main/Hemiptera/Rhopalidae/,"Aufeius impressicollis (4front) .jpg, Aufeius impressicollis (2ventral) .jpg, Aufeius impressicollis (3lateral) .jpg, Aufeius impressicollis (1dorsal) .jpg, "
SEM-UBC RHO-0014,website/Main/Hemiptera/Rhopalidae/,"Liorhyssus hyalinus (3lateral) .jpg, Liorhyssus hyalinus (1dorsal) .jpg, Liorhyssus hyalinus (4front) .jpg, Liorhyssus hyalinus (2ventral) .jpg, "
SEM-UBC RHO-0017,website/Main/Hemiptera/Rhopalidae/,"Stictopleurus punctiventris (2ventral) .jpg, Stictopleurus punctiventris (4front) .jpg, Stictopleurus punctiventris (1dorsal) .jpg, Stictopleurus punctiventris (3lateral) .jpg, "
SEM-UBC RHO-0001,website/Main/Hemiptera/Rhopalidae/,"Harmostes dorsalis (1dorsal) .jpg, Harmostes dorsalis (2ventral) .jpg, Harmostes dorsalis (3lateral) .jpg, "
SEM-UBC RHO-0015,website/Main/Hemiptera/Rhopalidae/,"Rhopalus tigrinus (1dorsal) .jpg, Rhopalus tigrinus (2ventral) .jpg, Rhopalus tigrinus (3lateral) .jpg, Rhopalus tigrinus (4front) .jpg, "
SEM-UBC RHO-0020,website/Main/Hemiptera/Rhopalidae/,"Boisea trivittata (2ventral) .jpg, Boisea trivittata (1dorsal) .jpg, Boisea trivittata (3lateral) .jpg, "
SEM-UBC RHO-0019,website/Main/Hemiptera/Rhopalidae/,"Boisea rubrolineata (2ventral) .jpg, Boisea rubrolineata (1dorsal) .jpg, Boisea rubrolineata (3lateral) .jpg, "
SEM-UBC RHO-0008,website/Main/Hemiptera/Rhopalidae/,"Arhyssus crassus (2ventral) .jpg, Arhyssus crassus (4front) .jpg, Arhyssus crassus (1dorsal) .jpg, Arhyssus crassus (3lateral) .jpg, "
SEM-UBC RHO-0004,website/Main/Hemiptera/Rhopalidae/,"Harmostes fraterculus (2ventral) .jpg, Harmostes fraterculus (1dorsal) .jpg, Harmostes fraterculus (3lateral) .jpg, "
SEM-UBC RHO-0022,website/Main/Hemiptera/Rhopalidae/,"Stictopleurus plutonius (2ventral).jpg, Stictopleurus plutonius (1dorsal).jpg, Stictopleurus plutonius (3lateral).jpg, "
SEM-UBC RHO-0010,website/Main/Hemiptera/Rhopalidae/,"Arhyssus nigristernum (2ventral) .jpg, Arhyssus nigristernum (3lateral) .jpg, Arhyssus nigristernum (1dorsal) .jpg, "
SEM-UBC RHO-0018,website/Main/Hemiptera/Rhopalidae/,"Stictopleurus viridicatus (2ventral) .jpg, Stictopleurus viridicatus (1dorsal) .jpg, Stictopleurus viridicatus (3lateral) .jpg, "
SEM-UBC RHO-0007,website/Main/Hemiptera/Rhopalidae/,"Arhyssus confusus (2ventral) .jpg, Arhyssus confusus (3lateral) .jpg, Arhyssus confusus (1dorsal) .jpg, "
SEM-UBC HET-5561,website/Main/Hemiptera/Berytidae/,"Hoplinus echinata (3lateral).jpg, Hoplinus echinata (1dorsal).jpg, Hoplinus echinata (2ventral).jpg, "
SEM-UBC HET-5638,website/Main/Hemiptera/Berytidae/,"Neoneides muticus (3lateral).jpg, Neoneides muticus (1dorsal).jpg, Neoneides muticus (2ventral).jpg, "
SEM-UBC HET-5854,website/Main/Hemiptera/Berytidae/,"Berytinus minor (1dorsal).jpg, "
SEM-UBC HET-5572,website/Main/Hemiptera/Berytidae/,"Jalysus wickhami (3lateral).jpg, Jalysus wickhami (1dorsal).jpg, Jalysus wickhami (2ventral).jpg, "
SEM-UBC LYG-0009,website/Main/Hemiptera/Lygaeidae/,"Lygaeus kalmii kalmii (1dorsal) .jpg, Lygaeus kalmii kalmii (3lateral) .jpg, Lygaeus kalmii kalmii (4front) .jpg, Lygaeus kalmii kalmii (2ventral) .jpg, "
SEM-UBC LYG-0032,website/Main/Hemiptera/Lygaeidae/,"Arocatus melanocephalus (1dorsal).jpg, Arocatus melanocephalus (2ventral).jpg, Arocatus melanocephalus (4front).jpg, Arocatus melanocephalus (3lateral).jpg, "
SEM-UBC LYG-0011,website/Main/Hemiptera/Lygaeidae/,"Melacoryphus admirablis (3lateral) .jpg, Melacoryphus admirablis (1dorsal) .jpg, Melacoryphus admirablis (4front) .jpg, Melacoryphus admirablis (2ventral) .jpg, "
SEM-UBC LYG-0008,website/Main/Hemiptera/Lygaeidae/,"Oncopeltus fasciatus (3lateral) .jpg, Oncopeltus fasciatus (4front) .jpg, Oncopeltus fasciatus (1dorsal) .jpg, Oncopeltus fasciatus (2ventral) .jpg, "
SEM-UBC LYG-0029,website/Main/Hemiptera/Lygaeidae/,"Lygaeus kalmii angustomarginatus (2ventral) _0001.jpg, Lygaeus kalmii angustomarginatus (4front) _0001.jpg, Lygaeus kalmii angustomarginatus (3lateral) _0001.jpg, Lygaeus kalmii angustomarginatus (1dorsal) _0001.jpg, "
SEM-UBC LYG-0013,website/Main/Hemiptera/Lygaeidae/,"Melacoryphus rubicollis (1dorsal) .jpg, Melacoryphus rubicollis (2ventral) .jpg, Melacoryphus rubicollis (3lateral).jpg, "
SEM-UBC LYG-0002,website/Main/Hemiptera/Lygaeidae/,"Melanopleurus perplexus (1dorsal) .jpg, Melanopleurus perplexus (2ventral) .jpg, Melanopleurus perplexus (3lateral) .jpg, "
SEM-UBC LYG-0012,website/Main/Hemiptera/Lygaeidae/,"Melacoryphus lateralis (3lateral) .jpg, Melacoryphus lateralis (1dorsal) .jpg, Melacoryphus lateralis (2ventral) .jpg, "
SEM-UBC LYG-0017,website/Main/Hemiptera/Lygaeidae/,"Neacoryphus lateralis (1dorsal) .jpg, Neacoryphus lateralis (3lateral) .jpg, Neacoryphus lateralis (2ventral) .jpg, "
SEM-UBC LYG-0014,website/Main/Hemiptera/Lygaeidae/,"Melanopleurus belfragei (1dorsal).jpg, Melanopleurus belfragei (3lateral) .jpg, Melanopleurus belfragei (2ventral) .jpg, "
SEM-UBC LYG-0007,website/Main/Hemiptera/Lygaeidae/,"Lygaeospilus brevipilus Paratype form A (2ventral).jpg, Lygaeospilus brevipilus Paratype form A (1dorsal).jpg, Lygaeospilus brevipilus Paratype form A (3lateral).jpg, Lygaeospilus brevipilus Paratype form A (4front) .jpg, "
SEM-UBC LYG-0010,website/Main/Hemiptera/Lygaeidae/,"Lygaeus reclivatus (1dorsal) .jpg, Lygaeus reclivatus (2ventral) .jpg, Lygaeus reclivatus (3lateral) .jpg, "
SEM-UBC LYG-0015,website/Main/Hemiptera/Lygaeidae/,"Melanopleurus bicolor (2ventral) .jpg, Melanopleurus bicolor (1dorsal) .jpg, Melanopleurus bicolor (3lateral) .jpg, "
SEM-UBC LYG-0016,website/Main/Hemiptera/Lygaeidae/,"Neacoryphus bicrucis (4front).jpg, Neacoryphus bicrucis (2ventral) .jpg, Neacoryphus bicrucis (1dorsal).jpg, Neacoryphus bicrucis (3lateral) .jpg, "
SEM-UBC LYG-0019,website/Main/Hemiptera/Lygaeidae/,"Spilostethus hospes (2ventral) .jpg, Spilostethus hospes (1dorsal) .jpg, Spilostethus hospes (3lateral) .jpg, "
SEM-UBC LYG-0001,website/Main/Hemiptera/Lygaeidae/,"Lygaeospilus brevipilus Paratype form B (3lateral) .jpg, Lygaeospilus brevipilus Paratype form B (1dorsal) .jpg, Lygaeospilus brevipilus Paratype form B (2ventral) .jpg, "
SEM-UBC HOM-0043,website/Main/Hemiptera/Achilidae/,"Cixidia fusiformis (1dorsal) .jpg, Cixidia fusiformis (2ventral) .jpg, Cixidia fusiformis (3lateral) .jpg, "
SEM-UBC HOM-0049,website/Main/Hemiptera/Achilidae/,"Cixidia slossonae (2ventral) .jpg, Cixidia slossonae (3lateral) .jpg, Cixidia slossonae (1dorsal) .jpg, "
SEM-UBC HOM-0041,website/Main/Hemiptera/Achilidae/,"Cixidia brittoni (2ventral) .jpg, Cixidia brittoni (1dorsal) .jpg, Cixidia brittoni (3lateral) .jpg, "
SEM-UBC HOM-0048,website/Main/Hemiptera/Achilidae/,"Cixidia septentrionalis (3lateral) .jpg, Cixidia septentrionalis (1dorsal) .jpg, Cixidia septentrionalis (2ventral) .jpg, "
SEM-UBC HOM-0045,website/Main/Hemiptera/Achilidae/,"Cixidia manitobiana (2ventral) .jpg, Cixidia manitobiana (1dorsal) .jpg, Cixidia manitobiana (3lateral) .jpg, "
SEM-UBC HOM-0047,website/Main/Hemiptera/Achilidae/,"Cixidia pallida (2ventral) .jpg, Cixidia pallida (1dorsal) .jpg, Cixidia pallida (4front) .jpg, Cixidia pallida (3lateral) .jpg, "
SEM-UBC HOM-0046,website/Main/Hemiptera/Achilidae/,"Cixidia opaca (2ventral) .jpg, Cixidia opaca (1dorsal) .jpg, Cixidia opaca (3lateral) .jpg, "
SEM-UBC HOM-0042,website/Main/Hemiptera/Achilidae/,"Cixidia confusa (4front) .jpg, Cixidia confusa (2ventral) .jpg, Cixidia confusa (3lateral) .jpg, Cixidia confusa (1dorsal) .jpg, "
SEM-UBC HOM-0044,website/Main/Hemiptera/Achilidae/,"Cixidia henshawi (3lateral) .jpg, Cixidia henshawi (1dorsal) .jpg, Cixidia henshawi (2ventral) .jpg, "
SEM-UBC HOM-0050,website/Main/Hemiptera/Achilidae/,"Synecdoche nemoralis (4front) .jpg, Synecdoche nemoralis (3lateral) .jpg, Synecdoche nemoralis (1dorsal) .jpg, "
SEM-UBC HET-1684,website/Main/Hemiptera/Acanthosomatidae/,"Elasmostethus cruciatus (1dorsal).jpg, Elasmostethus cruciatus (2ventral).jpg, Elasmostethus cruciatus (3lateral).jpg, "
SEM-UBC HET-6425,website/Main/Hemiptera/Acanthosomatidae/,"Cyphostethus tristriatus (2ventral) SEM-UBC HET-6425.jpg, Cyphostethus tristriatus (1dorsal)  SEM-UBC HET-6425.jpg, Cyphostethus tristriatus (3lateral)  SEM-UBC HET-6425.jpg, "
SEM-UBC HET-2055,website/Main/Hemiptera/Acanthosomatidae/,"Elasmucha lateralis (3lateral).jpg, Elasmucha lateralis (1dorsal).jpg, Elasmucha lateralis (2ventral).jpg, "
SEM-UBC HET-1880,website/Main/Hemiptera/Acanthosomatidae/,"Elasmostethus interstinctus (2ventral).jpg, Elasmostethus interstinctus (1dorsal).jpg, Elasmostethus interstinctus (3lateral).jpg, "
SEM-UBC HET-2637,website/Main/Hemiptera/Cydnidae/,"Microporus obliquus (3lateral).jpg, Microporus obliquus (1dorsal).jpg, Microporus obliquus (2ventral).jpg, "
SEM-UBC HET-2412,website/Main/Hemiptera/Cydnidae/,"Dallasiellus discrepans (3lateral).jpg, Dallasiellus discrepans (2ventral).jpg, Dallasiellus discrepans (1dorsal).jpg, "
SEM-UBC HET-2634,website/Main/Hemiptera/Cydnidae/,"Macroporus repetitus (1dorsal).jpg, Macroporus repetitus (2ventral).jpg, Macroporus repetitus (3lateral).jpg, "
SEM-UBC HET-2406,website/Main/Hemiptera/Cydnidae/,"Amnestus pallidus (2ventral).jpg, Amnestus pallidus (3lateral).jpg, "
SEM-UBC HET-2640,website/Main/Hemiptera/Cydnidae/,"Sehirus cinctus albonotatus (3lateral).jpg, Sehirus cinctus albonotatus (1dorsal).jpg, Sehirus cinctus albonotatus (2ventral).jpg, "
SEM-UBC CER-0024,website/Main/Hemiptera/Cercopidae/,"Philaenus spumarius form E (1dorsal) .jpg, Philaenus spumarius form E (2ventral) .jpg, Philaenus spumarius form E (3lateral) .jpg, "
SEM-UBC CER-0016,website/Main/Hemiptera/Cercopidae/,"Neophilaenus lineatus (4front) .jpg, Neophilaenus lineatus (1dorsal) .jpg, Neophilaenus lineatus (3lateral) .jpg, Neophilaenus lineatus (2ventral) .jpg, "
SEM-UBC CER-0005,website/Main/Hemiptera/Cercopidae/,"Aphrophora fulva form B (1dorsal) .jpg, Aphrophora fulva form B (2ventral) .jpg, Aphrophora fulva form B (3lateral) .jpg, "
SEM-UBC CER-0023,website/Main/Hemiptera/Cercopidae/,"Philaenus spumarius form D (2ventral) .jpg, Philaenus spumarius form D (1dorsal) .jpg, Philaenus spumarius form D (3lateral) .jpg, "
SEM-UBC CER-0012,website/Main/Hemiptera/Cercopidae/,"Aphrophora quadrinotata (2ventral) .jpg, Aphrophora quadrinotata (1dorsal) .jpg, Aphrophora quadrinotata (3lateral) .jpg, "
SEM-UBC CER-0004,website/Main/Hemiptera/Cercopidae/,"Aphrophora fulva form A (3lateral) .jpg, Aphrophora fulva form A (1dorsal) .jpg, Aphrophora fulva form A (2ventral) .jpg, "
SEM-UBC CER-0021,website/Main/Hemiptera/Cercopidae/,"Philaenus spumarius form B (1dorsal) .jpg, Philaenus spumarius form B (2ventral) .jpg, Philaenus spumarius form B (3lateral) .jpg, "
SEM-UBC CER-0015,website/Main/Hemiptera/Cercopidae/,"Lepyronia quadrangularis (2ventral) .jpg, Lepyronia quadrangularis (1dorsal) .jpg, Lepyronia quadrangularis (3lateral) .jpg, "
SEM-UBC CER-0007,website/Main/Hemiptera/Cercopidae/,"Aphrophora maculosa (3lateral) .jpg, Aphrophora maculosa (1dorsal) .jpg, Aphrophora maculosa (2ventral) .jpg, "
SEM-UBC CER-0020,website/Main/Hemiptera/Cercopidae/,"Philaenus spumarius form A (3lateral) .jpg, Philaenus spumarius form A (4front) .jpg, Philaenus spumarius form A (1dorsal) .jpg, Philaenus spumarius form A (2ventral) .jpg, "
SEM-UBC CER-0009,website/Main/Hemiptera/Cercopidae/,"Aphrophora permutata form B (1dorsal) .jpg, Aphrophora permutata form B (3lateral) .jpg, Aphrophora permutata form B (2ventral) .jpg, "
SEM-UBC CER-0002,website/Main/Hemiptera/Cercopidae/,"Aphrophora canadensis (4front) .jpg, Aphrophora canadensis (1dorsal) .jpg, Aphrophora canadensis (3lateral) .jpg, Aphrophora canadensis (2ventral) .jpg, "
SEM-UBC CER-0017,website/Main/Hemiptera/Cercopidae/,"Philaenarcys bilineatus form A (3lateral) .jpg, Philaenarcys bilineatus form A (1dorsal) .jpg, Philaenarcys bilineatus form A (2ventral) .jpg, "
SEM-UBC CER-0006,website/Main/Hemiptera/Cercopidae/,"Aphrophora gelida (1dorsal) .jpg, Aphrophora gelida (2ventral) .jpg, Aphrophora gelida (3lateral) .jpg, "
SEM-UBC CER-0022,website/Main/Hemiptera/Cercopidae/,"Philaenus spumarius form C (1dorsal) .jpg, Philaenus spumarius form C (2ventral) .jpg, Philaenus spumarius form C (3lateral) .jpg, "
SEM-UBC CER-0010,website/Main/Hemiptera/Cercopidae/,"Aphrophora permutata form C (1dorsal) .jpg, Aphrophora permutata form C (3lateral) .jpg, Aphrophora permutata form C (2ventral) .jpg, "
SEM-UBC CER-0003,website/Main/Hemiptera/Cercopidae/,"Aphrophora cribrata (2ventral) .jpg, Aphrophora cribrata (1dorsal) .jpg, Aphrophora cribrata (3lateral) .jpg, "
SEM-UBC CER-0019,website/Main/Hemiptera/Cercopidae/,"Philaenarcys bilineatus form C (2ventral) .jpg, Philaenarcys bilineatus form C (3lateral) .jpg, Philaenarcys bilineatus form C (1dorsal) .jpg, "
SEM-UBC CER-0013,website/Main/Hemiptera/Cercopidae/,"Aphrophora regina Paratype form B (2ventral) .jpg, Aphrophora regina Paratype form B (3lateral) .jpg, Aphrophora regina Paratype form B (1dorsal) .jpg, "
SEM-UBC CER-0011,website/Main/Hemiptera/Cercopidae/,"Aphrophora princeps (3lateral) .jpg, Aphrophora princeps (2ventral) .jpg, Aphrophora princeps (1dorsal) .jpg, "
SEM-UBC CER-0018,website/Main/Hemiptera/Cercopidae/,"Philaenarcys bilineatus form B (2ventral) .jpg, Philaenarcys bilineatus form B (4front) .jpg, Philaenarcys bilineatus form B (3lateral) .jpg, Philaenarcys bilineatus form B (1dorsal) .jpg, "
SEM-UBC CER-0001,website/Main/Hemiptera/Cercopidae/,"Aphrophora regina Paratype (3lateral) .jpg, Aphrophora regina Paratype (2ventral) .jpg, Aphrophora regina Paratype (1dorsal)  .jpg, "
SEM-UBC CER-0014,website/Main/Hemiptera/Cercopidae/,"Aphrophora signoretii (2ventral) .jpg, Aphrophora signoretii (3lateral) .jpg, Aphrophora signoretii (1dorsal) .jpg, "
SEM-UBC GER-2130,website/Main/Hemiptera/Gerridae/,"Gerris marginatus (1dorsal)   SEM-UBC GER-2130.jpg, Gerris marginatus (4front)   SEM-UBC GER-2130.jpg, Gerris marginatus (2ventral)   SEM-UBC GER-2130.jpg, Gerris marginatus (3lateral)   SEM-UBC GER-2130.jpg, "
SEM-UBC GER-2124,website/Main/Hemiptera/Gerridae/,"Gerris insperatus (1dorsal)   SEM-UBC GER-2124.jpg, Gerris insperatus (4front)   SEM-UBC GER-2124.jpg, Gerris insperatus (2ventral)   SEM-UBC GER-2124.jpg, Gerris insperatus (3lateral)   SEM-UBC GER-2124.jpg, "
SEM-UBC GER-3194,website/Main/Hemiptera/Gerridae/,"Limnoporus rufoscutellatus (3lateral).jpg, Limnoporus rufoscutellatus (1dorsal).jpg, Limnoporus rufoscutellatus (2ventral).jpg, "
SEM-UBC GER-1374,website/Main/Hemiptera/Gerridae/,"Gerris gillettei (2ventral)   SEM-UBC GER-1374.jpg, Gerris gillettei (4front)   SEM-UBC GER-1374.jpg, Gerris gillettei (3lateral)   SEM-UBC GER-1374.jpg, Gerris gillettei (1dorsal)   SEM-UBC GER-1374.jpg, "
SEM-UBC GER-2143,website/Main/Hemiptera/Gerridae/,"Gerris pingreensis (1dorsal).jpg, Gerris pingreensis (2ventral).jpg, Gerris pingreensis (3lateral).jpg, "
SEM-UBC GER-2692,website/Main/Hemiptera/Gerridae/,"Halobates sericeus (3lateral).jpg, Halobates sericeus (1dorsal).jpg, Halobates sericeus (2ventral).jpg, "
SEM-UBC GER-1916,website/Main/Hemiptera/Gerridae/,"Gerris incurvatus (2ventral).jpg, Gerris incurvatus (1dorsal).jpg, Gerris incurvatus (3lateral).jpg, "
SEM-UBC GER-2696,website/Main/Hemiptera/Gerridae/,"Limnoporus dissortis (3lateral).jpg, Limnoporus dissortis (1dorsal).jpg, Limnoporus dissortis (2ventral).jpg, "
SEM-UBC GER-0447,website/Main/Hemiptera/Gerridae/,"Gerris argenticollis (3lateral)   SEM-UBC GER-0447.jpg, Gerris argenticollis (2ventral)   SEM-UBC GER-0447.jpg, Gerris argenticollis (1dorsal)   SEM-UBC GER-0447.jpg, "
SEM-UBC GER-1312,website/Main/Hemiptera/Gerridae/,"Gerris comatus (1dorsal).jpg, Gerris comatus (3lateral).jpg, Gerris comatus (2ventral).jpg, "
SEM-UBC GER-3209,website/Main/Hemiptera/Gerridae/,"Trepobates subnitidus female (3lateral)   SEM-UBC GER-3209.jpg, Trepobates subnitidus female (4front)   SEM-UBC GER-3209.jpg, Trepobates subnitidus female (2ventral)   SEM-UBC GER-3209.jpg, Trepobates subnitidus female (1dorsal)   SEM-UBC GER-3209.jpg, "
SEM-UBC GER-3208,website/Main/Hemiptera/Gerridae/,"Neogerris hesione (2ventral)   SEM-UBC GER-3208.jpg, Neogerris hesione (4front)   SEM-UBC GER-3208.jpg, Neogerris hesione (3lateral)   SEM-UBC GER-3208.jpg, Neogerris hesione (1dorsal)   SEM-UBC GER-3208.jpg, "
SEM-UBC GER-2762,website/Main/Hemiptera/Gerridae/,"Limnoporus notabilis (3lateral).jpg, Limnoporus notabilis (2ventral).jpg, Limnoporus notabilis (1dorsal).jpg, "
SEM-UBC GER-2694,website/Main/Hemiptera/Gerridae/,"Limnoporus canaliculatus (3lateral).jpg, Limnoporus canaliculatus (1dorsal).jpg, Limnoporus canaliculatus (2ventral).jpg, "
SEM-UBC GER-0045,website/Main/Hemiptera/Gerridae/,"Aquarius remigis (3lateral).jpg, Aquarius remigis (1dorsal).jpg, Aquarius remigis (2ventral).jpg, "
SEM-UBC GER-0463,website/Main/Hemiptera/Gerridae/,"Gerris buenoi (1dorsal).jpg, Gerris buenoi (2ventral).jpg, Gerris buenoi (3lateral).jpg, "
SEM-UBC GER-1401,website/Main/Hemiptera/Gerridae/,"Gerris incognitus (2ventral).jpg, Gerris incognitus (1dorsal).jpg, Gerris incognitus (3lateral).jpg, "
SEM-UBC GER-3212,website/Main/Hemiptera/Gerridae/,"Trepobates subnitidus male (1dorsal)   SEM-UBC GER-3212.jpg, Trepobates subnitidus male (3lateral)   SEM-UBC GER-3212.jpg, Trepobates subnitidus male (2ventral)   SEM-UBC GER-3212.jpg, "
SEM-UBC GER-3257,website/Main/Hemiptera/Gerridae/,"Metrobates hesperius (2ventral)   SEM-UBC GER-3257.jpg, Metrobates hesperius (4front)   SEM-UBC GER-3257.jpg, Metrobates hesperius (1dorsal)   SEM-UBC GER-3257.jpg, Metrobates hesperius (3lateral)   SEM-UBC GER-3257.jpg, "
